x,y
0.0,0.19868566120449307
0.05025125628140704,0.09535670137210606
0.10050251256281408,0.5598525753945655
0.15075376884422112,1.0590104649002303
0.20100502512562815,0.503523440503524
0.2512562814070352,0.6487454073914499
0.30150753768844224,1.5166019651994795
0.35175879396984927,1.3311905562736321
0.4020100502512563,0.9720035340878446
0.45226130653266333,1.5081778838934805
0.5025125628140704,1.2324538034374957
0.5527638190954774,1.3530419732050847
0.6030150753768845,1.7520360368982062
0.6532663316582915,0.9998391646839053
0.7035175879396985,1.1786676387746273
0.7537688442211056,1.7404104641181295
0.8040201005025126,1.6497394393637268
0.8542713567839196,2.2626474234310665
0.9045226130653267,1.8480472918819464
0.9547738693467337,1.7126055782687877
1.0050251256281408,2.9217775048813444
1.0552763819095479,2.294708410501146
1.105527638190955,2.4528611965156086
1.155778894472362,1.8879632470905254
1.206030150753769,2.263187290421431
1.256281407035176,2.53936863455006
1.306532663316583,2.039591638260723
1.35678391959799,2.646169861686297
1.407035175879397,2.242463776488864
1.4572864321608041,2.343845243923373
1.5075376884422111,2.1886991716929867
1.5577889447236182,3.130320947058927
1.6080402010050252,2.335352729496479
1.6582914572864322,1.860500163712462
1.7085427135678393,2.5471341978793567
1.7587939698492463,1.6562472410460576
1.8090452261306533,2.1468026769103794
1.8592964824120604,1.1905614362645665
1.9095477386934674,1.3471499261887079
1.9597989949748744,1.8543353080628868
2.0100502512562817,1.9616893390941694
2.0603015075376887,1.6195046192207967
2.1105527638190957,1.3837145998536657
2.1608040201005028,1.1833508422656134
2.21105527638191,0.5814624252229481
2.261306532663317,0.7497488525182261
2.311557788944724,0.714474174958903
2.361809045226131,1.1793546860492579
2.412060301507538,0.7489791963805226
2.462311557788945,-0.24088111899085773
2.512562814070352,0.44508365702444846
2.562814070351759,0.01138556856124559
2.613065326633166,-0.2559832322438915
2.663316582914573,0.10876942251170849
2.71356783919598,0.1263060786567446
2.763819095477387,-0.06273432064578693
2.814070351758794,-0.9185038209599277
2.864321608040201,-0.8519535671586377
2.9145728643216082,-0.7385676691236669
2.9648241206030153,-0.6204929170513067
3.0150753768844223,-1.3383444829914264
3.0653266331658293,-1.3527338406006129
3.1155778894472363,-1.8481522448285852
3.1658291457286434,-2.0061392487352743
3.2160804020100504,-1.3191313224725882
3.2663316582914574,-1.2121539578035594
3.3165829145728645,-1.8875838846104043
3.3668341708542715,-1.5547395627373946
3.4170854271356785,-1.9017602499599138
3.4673366834170856,-2.3872854345786316
3.5175879396984926,-2.059762022735344
3.5678391959798996,-1.6561752914979286
3.6180904522613067,-2.344533098221517
3.6683417085427137,-1.7546873016914217
3.7185929648241207,-3.470131202010861
3.7688442211055277,-2.1263553254904655
3.819095477386935,-2.4442559014144662
3.869346733668342,-2.6136242121048516
3.919597989949749,-2.4631973130261087
3.969849246231156,-3.291721973636914
4.020100502512563,-2.5722800382973015
4.07035175879397,-2.3202518723798944
4.120603015075377,-1.8416711247710367
4.170854271356784,-2.6010249254241584
4.2211055276381915,-2.6693008069079336
4.2713567839195985,-2.4902649531131176
4.3216080402010055,-1.8587371107731858
4.371859296482413,-2.0206454536948932
4.42211055276382,-2.2834745024126426
4.472361809045227,-1.778157460211134
4.522613065326634,-1.8493171957202499
4.572864321608041,-1.3985102613646927
4.623115577889448,-1.9581172388874284
4.673366834170855,-1.6935913475080497
4.723618090452262,-1.5989201881249961
4.773869346733669,-1.9017911492418782
4.824120603015076,-1.0674600183067424
4.874371859296483,-0.9466980016648259
4.92462311557789,-0.9104657089159536
4.974874371859297,-0.8644197929485715
5.025125628140704,-1.1920058771337807
5.075376884422111,-0.6471132513894817
5.125628140703518,-0.46719775105435235
5.175879396984925,-0.5010796612316982
5.226130653266332,-0.09408490324804765
5.276381909547739,0.28275535333326074
5.326633165829146,1.025874653915498
5.376884422110553,0.4905101151636099
5.42713567839196,0.6714486032450313
5.477386934673367,0.6843332034959795
5.527638190954774,0.0896902895226338
5.577889447236181,0.9865643679672761
5.628140703517588,1.1576082623847972
5.678391959798995,2.251038759575888
5.728643216080402,1.316422077715765
5.778894472361809,1.6365448255399915
5.8291457286432165,1.6190899572809334
5.8793969849246235,1.2766160860403353
5.9296482412060305,2.3059890088591555
5.9798994974874375,2.247684757978395
6.030150753768845,2.3542986309903005
6.080402010050252,1.7576971158643202
6.130653266331659,2.758424228590448
6.180904522613066,1.704432902689439
6.231155778894473,2.5595486986273466
6.28140703517588,3.2521695800422776
6.331658291457287,2.0223171502442776
6.381909547738694,2.225765165050969
6.432160804020101,2.5169829091836182
6.482412060301508,2.291565446679015
6.532663316582915,1.8794613630938923
6.582914572864322,2.5248360208201097
6.633165829145729,2.0610949276742865
6.683417085427136,2.65502187522184
6.733668341708543,2.06842087862769
6.78391959798995,3.017914036623135
6.834170854271357,2.0376717392554613
6.884422110552764,2.166635044387247
6.934673366834171,2.557008746272298
6.984924623115578,1.667286088913805
7.035175879396985,2.1707951165494923
7.085427135678392,2.5152871044195826
7.135678391959799,1.2548127469642134
7.185929648241206,1.8701367745615163
7.236180904522613,1.7921837441648885
7.28643216080402,1.8867701650451694
7.336683417085427,0.9593492150568326
7.386934673366834,0.8007493292109068
7.437185929648241,1.4076801819865183
7.4874371859296485,1.1833107880029616
7.5376884422110555,1.026457721773787
7.5879396984924625,0.9232164136146054
7.63819095477387,0.3681514999529992
7.688442211055277,0.5862600306962588
7.738693467336684,0.4619912621563326
7.788944723618091,-0.09082784286490023
7.839195979899498,0.7906644394101109
7.889447236180905,0.08316847728194555
7.939698492462312,-0.7332187622570454
7.989949748743719,-0.1434754536427328
8.040201005025127,-0.9438928676207576
8.090452261306533,-0.38509570281771516
8.14070351758794,-0.3798562945645046
8.190954773869347,-1.311866916337391
8.241206030150755,-0.7349674686962829
8.291457286432161,-1.0878569348412122
8.341708542713569,-1.052241870318735
8.391959798994975,-0.7454249604035814
8.442211055276383,-1.7199058064744173
8.492462311557789,-2.0349580933239118
8.542713567839197,-2.1946810318386456
